35800FB0|  0.| 0.0|0.00|  0.0| 0.00|  0.00|0.00000| 0.00000|     0.00|
-35800FB0| -0.|-0.0|-.00| -0.0|-0.00| -0.00|-.00000|-0.00000|    -0.00|
358010AB|  0.| 0.0|0.00|  0.0| 0.00|  0.00|0.00000| 0.00000|     0.00|
-358010AB| -0.|-0.0|-.00| -0.0|-0.00| -0.00|-.00000|-0.00000|    -0.00|
358011A6|  0.| 0.0|0.00|  0.0| 0.00|  0.00|0.00000| 0.00000|     0.00|
-358011A6| -0.|-0.0|-.00| -0.0|-0.00| -0.00|-.00000|-0.00000|    -0.00|
358012A1|  0.| 0.0|0.00|  0.0| 0.00|  0.00|0.00000| 0.00000|     0.00|
-358012A1| -0.|-0.0|-.00| -0.0|-0.00| -0.00|-.00000|-0.00000|    -0.00|
3580139C|  0.| 0.0|0.00|  0.0| 0.00|  0.00|0.00000| 0.00000|     0.00|
-3580139C| -0.|-0.0|-.00| -0.0|-0.00| -0.00|-.00000|-0.00000|    -0.00|
35801497|  0.| 0.0|0.00|  0.0| 0.00|  0.00|0.00000| 0.00000|     0.00|
-35801497| -0.|-0.0|-.00| -0.0|-0.00| -0.00|-.00000|-0.00000|    -0.00|
35801592|  0.| 0.0|0.00|  0.0| 0.00|  0.00|0.00000| 0.00000|     0.00|
-35801592| -0.|-0.0|-.00| -0.0|-0.00| -0.00|-.00000|-0.00000|    -0.00|
3580168D|  0.| 0.0|0.00|  0.0| 0.00|  0.00|0.00000| 0.00000|     0.00|
-3580168D| -0.|-0.0|-.00| -0.0|-0.00| -0.00|-.00000|-0.00000|    -0.00|
35801788|  0.| 0.0|0.00|  0.0| 0.00|  0.00|0.00000| 0.00000|     0.00|
-35801788| -0.|-0.0|-.00| -0.0|-0.00| -0.00|-.00000|-0.00000|    -0.00|
35801883|  0.| 0.0|0.00|  0.0| 0.00|  0.00|0.00000| 0.00000|     0.00|
-35801883| -0.|-0.0|-.00| -0.0|-0.00| -0.00|-.00000|-0.00000|    -0.00|
3580197E|  0.| 0.0|0.00|  0.0| 0.00|  0.00|0.00000| 0.00000|     0.00|
-3580197E| -0.|-0.0|-.00| -0.0|-0.00| -0.00|-.00000|-0.00000|    -0.00|
35801A79|  0.| 0.0|0.00|  0.0| 0.00|  0.00|0.00000| 0.00000|     0.00|
-35801A79| -0.|-0.0|-.00| -0.0|-0.00| -0.00|-.00000|-0.00000|    -0.00|
35801B74|  0.| 0.0|0.00|  0.0| 0.00|  0.00|0.00000| 0.00000|     0.00|
-35801B74| -0.|-0.0|-.00| -0.0|-0.00| -0.00|-.00000|-0.00000|    -0.00|
35801C6F|  0.| 0.0|0.00|  0.0| 0.00|  0.00|0.00000| 0.00000|     0.00|
-35801C6F| -0.|-0.0|-.00| -0.0|-0.00| -0.00|-.00000|-0.00000|    -0.00|
35801D6A|  0.| 0.0|0.00|  0.0| 0.00|  0.00|0.00000| 0.00000|     0.00|
-35801D6A| -0.|-0.0|-.00| -0.0|-0.00| -0.00|-.00000|-0.00000|    -0.00|
35801E65|  0.| 0.0|0.00|  0.0| 0.00|  0.00|0.00000| 0.00000|     0.00|
-35801E65| -0.|-0.0|-.00| -0.0|-0.00| -0.00|-.00000|-0.00000|    -0.00|
35801F60|  0.| 0.0|0.00|  0.0| 0.00|  0.00|0.00000| 0.00000|     0.00|
-35801F60| -0.|-0.0|-.00| -0.0|-0.00| -0.00|-.00000|-0.00000|    -0.00|
3580205B|  0.| 0.0|0.00|  0.0| 0.00|  0.00|0.00000| 0.00000|     0.00|
-3580205B| -0.|-0.0|-.00| -0.0|-0.00| -0.00|-.00000|-0.00000|    -0.00|
35802156|  0.| 0.0|0.00|  0.0| 0.00|  0.00|0.00000| 0.00000|     0.00|
-35802156| -0.|-0.0|-.00| -0.0|-0.00| -0.00|-.00000|-0.00000|    -0.00|
35802251|  0.| 0.0|0.00|  0.0| 0.00|  0.00|0.00000| 0.00000|     0.00|
-35802251| -0.|-0.0|-.00| -0.0|-0.00| -0.00|-.00000|-0.00000|    -0.00|
3580234C|  0.| 0.0|0.00|  0.0| 0.00|  0.00|0.00000| 0.00000|     0.00|
-3580234C| -0.|-0.0|-.00| -0.0|-0.00| -0.00|-.00000|-0.00000|    -0.00|
35802447|  0.| 0.0|0.00|  0.0| 0.00|  0.00|0.00000| 0.00000|     0.00|
-35802447| -0.|-0.0|-.00| -0.0|-0.00| -0.00|-.00000|-0.00000|    -0.00|
35802542|  0.| 0.0|0.00|  0.0| 0.00|  0.00|0.00000| 0.00000|     0.00|
-35802542| -0.|-0.0|-.00| -0.0|-0.00| -0.00|-.00000|-0.00000|    -0.00|
3580263D|  0.| 0.0|0.00|  0.0| 0.00|  0.00|0.00000| 0.00000|     0.00|
-3580263D| -0.|-0.0|-.00| -0.0|-0.00| -0.00|-.00000|-0.00000|    -0.00|
35802738|  0.| 0.0|0.00|  0.0| 0.00|  0.00|0.00000| 0.00000|     0.00|
-35802738| -0.|-0.0|-.00| -0.0|-0.00| -0.00|-.00000|-0.00000|    -0.00|
35802833|  0.| 0.0|0.00|  0.0| 0.00|  0.00|0.00000| 0.00000|     0.00|
-35802833| -0.|-0.0|-.00| -0.0|-0.00| -0.00|-.00000|-0.00000|    -0.00|
3580292E|  0.| 0.0|0.00|  0.0| 0.00|  0.00|0.00000| 0.00000|     0.00|
-3580292E| -0.|-0.0|-.00| -0.0|-0.00| -0.00|-.00000|-0.00000|    -0.00|
35802A29|  0.| 0.0|0.00|  0.0| 0.00|  0.00|0.00000| 0.00000|     0.00|
-35802A29| -0.|-0.0|-.00| -0.0|-0.00| -0.00|-.00000|-0.00000|    -0.00|
35802B24|  0.| 0.0|0.00|  0.0| 0.00|  0.00|0.00000| 0.00000|     0.00|
-35802B24| -0.|-0.0|-.00| -0.0|-0.00| -0.00|-.00000|-0.00000|    -0.00|
35802C1F|  0.| 0.0|0.00|  0.0| 0.00|  0.00|0.00000| 0.00000|     0.00|
-35802C1F| -0.|-0.0|-.00| -0.0|-0.00| -0.00|-.00000|-0.00000|    -0.00|
35802D1A|  0.| 0.0|0.00|  0.0| 0.00|  0.00|0.00000| 0.00000|     0.00|
-35802D1A| -0.|-0.0|-.00| -0.0|-0.00| -0.00|-.00000|-0.00000|    -0.00|
35802E15|  0.| 0.0|0.00|  0.0| 0.00|  0.00|0.00000| 0.00000|     0.00|
-35802E15| -0.|-0.0|-.00| -0.0|-0.00| -0.00|-.00000|-0.00000|    -0.00|
35802F10|  0.| 0.0|0.00|  0.0| 0.00|  0.00|0.00000| 0.00000|     0.00|
-35802F10| -0.|-0.0|-.00| -0.0|-0.00| -0.00|-.00000|-0.00000|    -0.00|
3580300B|  0.| 0.0|0.00|  0.0| 0.00|  0.00|0.00000| 0.00000|     0.00|
-3580300B| -0.|-0.0|-.00| -0.0|-0.00| -0.00|-.00000|-0.00000|    -0.00|
35803106|  0.| 0.0|0.00|  0.0| 0.00|  0.00|0.00000| 0.00000|     0.00|
-35803106| -0.|-0.0|-.00| -0.0|-0.00| -0.00|-.00000|-0.00000|    -0.00|
35803201|  0.| 0.0|0.00|  0.0| 0.00|  0.00|0.00000| 0.00000|     0.00|
-35803201| -0.|-0.0|-.00| -0.0|-0.00| -0.00|-.00000|-0.00000|    -0.00|
358032FC|  0.| 0.0|0.00|  0.0| 0.00|  0.00|0.00000| 0.00000|     0.00|
-358032FC| -0.|-0.0|-.00| -0.0|-0.00| -0.00|-.00000|-0.00000|    -0.00|
358033F7|  0.| 0.0|0.00|  0.0| 0.00|  0.00|0.00000| 0.00000|     0.00|
-358033F7| -0.|-0.0|-.00| -0.0|-0.00| -0.00|-.00000|-0.00000|    -0.00|
358034F2|  0.| 0.0|0.00|  0.0| 0.00|  0.00|0.00000| 0.00000|     0.00|
-358034F2| -0.|-0.0|-.00| -0.0|-0.00| -0.00|-.00000|-0.00000|    -0.00|
358035ED|  0.| 0.0|0.00|  0.0| 0.00|  0.00|0.00000| 0.00000|     0.00|
-358035ED| -0.|-0.0|-.00| -0.0|-0.00| -0.00|-.00000|-0.00000|    -0.00|
358036E8|  0.| 0.0|0.00|  0.0| 0.00|  0.00|0.00000| 0.00000|     0.00|
-358036E8| -0.|-0.0|-.00| -0.0|-0.00| -0.00|-.00000|-0.00000|    -0.00|
358037E3|  0.| 0.0|0.00|  0.0| 0.00|  0.00|0.00000| 0.00000|     0.00|
-358037E3| -0.|-0.0|-.00| -0.0|-0.00| -0.00|-.00000|-0.00000|    -0.00|
358038DE|  0.| 0.0|0.00|  0.0| 0.00|  0.00|0.00000| 0.00000|     0.00|
-358038DE| -0.|-0.0|-.00| -0.0|-0.00| -0.00|-.00000|-0.00000|    -0.00|
358039D9|  0.| 0.0|0.00|  0.0| 0.00|  0.00|0.00000| 0.00000|     0.00|
-358039D9| -0.|-0.0|-.00| -0.0|-0.00| -0.00|-.00000|-0.00000|    -0.00|
35803AD4|  0.| 0.0|0.00|  0.0| 0.00|  0.00|0.00000| 0.00000|     0.00|
-35803AD4| -0.|-0.0|-.00| -0.0|-0.00| -0.00|-.00000|-0.00000|    -0.00|
35803BCF|  0.| 0.0|0.00|  0.0| 0.00|  0.00|0.00000| 0.00000|     0.00|
-35803BCF| -0.|-0.0|-.00| -0.0|-0.00| -0.00|-.00000|-0.00000|    -0.00|
35803CCA|  0.| 0.0|0.00|  0.0| 0.00|  0.00|0.00000| 0.00000|     0.00|
-35803CCA| -0.|-0.0|-.00| -0.0|-0.00| -0.00|-.00000|-0.00000|    -0.00|
35803DC5|  0.| 0.0|0.00|  0.0| 0.00|  0.00|0.00000| 0.00000|     0.00|
-35803DC5| -0.|-0.0|-.00| -0.0|-0.00| -0.00|-.00000|-0.00000|    -0.00|
35803EC0|  0.| 0.0|0.00|  0.0| 0.00|  0.00|0.00000| 0.00000|     0.00|
-35803EC0| -0.|-0.0|-.00| -0.0|-0.00| -0.00|-.00000|-0.00000|    -0.00|
35803FBB|  0.| 0.0|0.00|  0.0| 0.00|  0.00|0.00000| 0.00000|     0.00|
-35803FBB| -0.|-0.0|-.00| -0.0|-0.00| -0.00|-.00000|-0.00000|    -0.00|
358040B6|  0.| 0.0|0.00|  0.0| 0.00|  0.00|0.00000| 0.00000|     0.00|
-358040B6| -0.|-0.0|-.00| -0.0|-0.00| -0.00|-.00000|-0.00000|    -0.00|
358041B1|  0.| 0.0|0.00|  0.0| 0.00|  0.00|0.00000| 0.00000|     0.00|
-358041B1| -0.|-0.0|-.00| -0.0|-0.00| -0.00|-.00000|-0.00000|    -0.00|
358042AC|  0.| 0.0|0.00|  0.0| 0.00|  0.00|0.00000| 0.00000|     0.00|
-358042AC| -0.|-0.0|-.00| -0.0|-0.00| -0.00|-.00000|-0.00000|    -0.00|
358043A7|  0.| 0.0|0.00|  0.0| 0.00|  0.00|0.00000| 0.00000|     0.00|
-358043A7| -0.|-0.0|-.00| -0.0|-0.00| -0.00|-.00000|-0.00000|    -0.00|
358044A2|  0.| 0.0|0.00|  0.0| 0.00|  0.00|0.00000| 0.00000|     0.00|
-358044A2| -0.|-0.0|-.00| -0.0|-0.00| -0.00|-.00000|-0.00000|    -0.00|
3580459D|  0.| 0.0|0.00|  0.0| 0.00|  0.00|0.00000| 0.00000|     0.00|
-3580459D| -0.|-0.0|-.00| -0.0|-0.00| -0.00|-.00000|-0.00000|    -0.00|
35804698|  0.| 0.0|0.00|  0.0| 0.00|  0.00|0.00000| 0.00000|     0.00|
-35804698| -0.|-0.0|-.00| -0.0|-0.00| -0.00|-.00000|-0.00000|    -0.00|
35804793|  0.| 0.0|0.00|  0.0| 0.00|  0.00|0.00000| 0.00000|     0.00|
-35804793| -0.|-0.0|-.00| -0.0|-0.00| -0.00|-.00000|-0.00000|    -0.00|
3580488E|  0.| 0.0|0.00|  0.0| 0.00|  0.00|0.00000| 0.00000|     0.00|
-3580488E| -0.|-0.0|-.00| -0.0|-0.00| -0.00|-.00000|-0.00000|    -0.00|
35804989|  0.| 0.0|0.00|  0.0| 0.00|  0.00|0.00000| 0.00000|     0.00|
-35804989| -0.|-0.0|-.00| -0.0|-0.00| -0.00|-.00000|-0.00000|    -0.00|
35804A84|  0.| 0.0|0.00|  0.0| 0.00|  0.00|0.00000| 0.00000|     0.00|
-35804A84| -0.|-0.0|-.00| -0.0|-0.00| -0.00|-.00000|-0.00000|    -0.00|
35804B7F|  0.| 0.0|0.00|  0.0| 0.00|  0.00|0.00000| 0.00000|     0.00|
-35804B7F| -0.|-0.0|-.00| -0.0|-0.00| -0.00|-.00000|-0.00000|    -0.00|
35804C7A|  0.| 0.0|0.00|  0.0| 0.00|  0.00|0.00000| 0.00000|     0.00|
-35804C7A| -0.|-0.0|-.00| -0.0|-0.00| -0.00|-.00000|-0.00000|    -0.00|
35804D75|  0.| 0.0|0.00|  0.0| 0.00|  0.00|0.00000| 0.00000|     0.00|
-35804D75| -0.|-0.0|-.00| -0.0|-0.00| -0.00|-.00000|-0.00000|    -0.00|
35804E70|  0.| 0.0|0.00|  0.0| 0.00|  0.00|0.00000| 0.00000|     0.00|
-35804E70| -0.|-0.0|-.00| -0.0|-0.00| -0.00|-.00000|-0.00000|    -0.00|
35804F6B|  0.| 0.0|0.00|  0.0| 0.00|  0.00|0.00000| 0.00000|     0.00|
-35804F6B| -0.|-0.0|-.00| -0.0|-0.00| -0.00|-.00000|-0.00000|    -0.00|
35805066|  0.| 0.0|0.00|  0.0| 0.00|  0.00|0.00000| 0.00000|     0.00|
-35805066| -0.|-0.0|-.00| -0.0|-0.00| -0.00|-.00000|-0.00000|    -0.00|
35805161|  0.| 0.0|0.00|  0.0| 0.00|  0.00|0.00000| 0.00000|     0.00|
-35805161| -0.|-0.0|-.00| -0.0|-0.00| -0.00|-.00000|-0.00000|    -0.00|
3580525C|  0.| 0.0|0.00|  0.0| 0.00|  0.00|0.00000| 0.00000|     0.00|
-3580525C| -0.|-0.0|-.00| -0.0|-0.00| -0.00|-.00000|-0.00000|    -0.00|
35805357|  0.| 0.0|0.00|  0.0| 0.00|  0.00|0.00000| 0.00000|     0.00|
-35805357| -0.|-0.0|-.00| -0.0|-0.00| -0.00|-.00000|-0.00000|    -0.00|
35805452|  0.| 0.0|0.00|  0.0| 0.00|  0.00|0.00000| 0.00000|     0.00|
-35805452| -0.|-0.0|-.00| -0.0|-0.00| -0.00|-.00000|-0.00000|    -0.00|
3580554D|  0.| 0.0|0.00|  0.0| 0.00|  0.00|0.00000| 0.00000|     0.00|
-3580554D| -0.|-0.0|-.00| -0.0|-0.00| -0.00|-.00000|-0.00000|    -0.00|
35805648|  0.| 0.0|0.00|  0.0| 0.00|  0.00|0.00000| 0.00000|     0.00|
-35805648| -0.|-0.0|-.00| -0.0|-0.00| -0.00|-.00000|-0.00000|    -0.00|
35805743|  0.| 0.0|0.00|  0.0| 0.00|  0.00|0.00000| 0.00000|     0.00|
-35805743| -0.|-0.0|-.00| -0.0|-0.00| -0.00|-.00000|-0.00000|    -0.00|
3580583E|  0.| 0.0|0.00|  0.0| 0.00|  0.00|0.00000| 0.00000|     0.00|
-3580583E| -0.|-0.0|-.00| -0.0|-0.00| -0.00|-.00000|-0.00000|    -0.00|
35805939|  0.| 0.0|0.00|  0.0| 0.00|  0.00|0.00000| 0.00000|     0.00|
-35805939| -0.|-0.0|-.00| -0.0|-0.00| -0.00|-.00000|-0.00000|    -0.00|
35805A34|  0.| 0.0|0.00|  0.0| 0.00|  0.00|0.00000| 0.00000|     0.00|
-35805A34| -0.|-0.0|-.00| -0.0|-0.00| -0.00|-.00000|-0.00000|    -0.00|
35805B2F|  0.| 0.0|0.00|  0.0| 0.00|  0.00|0.00000| 0.00000|     0.00|
-35805B2F| -0.|-0.0|-.00| -0.0|-0.00| -0.00|-.00000|-0.00000|    -0.00|
35805C2A|  0.| 0.0|0.00|  0.0| 0.00|  0.00|0.00000| 0.00000|     0.00|
-35805C2A| -0.|-0.0|-.00| -0.0|-0.00| -0.00|-.00000|-0.00000|    -0.00|
35805D25|  0.| 0.0|0.00|  0.0| 0.00|  0.00|0.00000| 0.00000|     0.00|
-35805D25| -0.|-0.0|-.00| -0.0|-0.00| -0.00|-.00000|-0.00000|    -0.00|
35805E20|  0.| 0.0|0.00|  0.0| 0.00|  0.00|0.00000| 0.00000|     0.00|
-35805E20| -0.|-0.0|-.00| -0.0|-0.00| -0.00|-.00000|-0.00000|    -0.00|
35805F1B|  0.| 0.0|0.00|  0.0| 0.00|  0.00|0.00000| 0.00000|     0.00|
-35805F1B| -0.|-0.0|-.00| -0.0|-0.00| -0.00|-.00000|-0.00000|    -0.00|
35806016|  0.| 0.0|0.00|  0.0| 0.00|  0.00|0.00000| 0.00000|     0.00|
-35806016| -0.|-0.0|-.00| -0.0|-0.00| -0.00|-.00000|-0.00000|    -0.00|
35806111|  0.| 0.0|0.00|  0.0| 0.00|  0.00|0.00000| 0.00000|     0.00|
-35806111| -0.|-0.0|-.00| -0.0|-0.00| -0.00|-.00000|-0.00000|    -0.00|
3580620C|  0.| 0.0|0.00|  0.0| 0.00|  0.00|0.00000| 0.00000|     0.00|
-3580620C| -0.|-0.0|-.00| -0.0|-0.00| -0.00|-.00000|-0.00000|    -0.00|
35806307|  0.| 0.0|0.00|  0.0| 0.00|  0.00|0.00000| 0.00000|     0.00|
-35806307| -0.|-0.0|-.00| -0.0|-0.00| -0.00|-.00000|-0.00000|    -0.00|
35806402|  0.| 0.0|0.00|  0.0| 0.00|  0.00|0.00000| 0.00000|     0.00|
-35806402| -0.|-0.0|-.00| -0.0|-0.00| -0.00|-.00000|-0.00000|    -0.00|
358064FD|  0.| 0.0|0.00|  0.0| 0.00|  0.00|0.00000| 0.00000|     0.00|
-358064FD| -0.|-0.0|-.00| -0.0|-0.00| -0.00|-.00000|-0.00000|    -0.00|
358065F8|  0.| 0.0|0.00|  0.0| 0.00|  0.00|0.00000| 0.00000|     0.00|
-358065F8| -0.|-0.0|-.00| -0.0|-0.00| -0.00|-.00000|-0.00000|    -0.00|
358066F3|  0.| 0.0|0.00|  0.0| 0.00|  0.00|0.00000| 0.00000|     0.00|
-358066F3| -0.|-0.0|-.00| -0.0|-0.00| -0.00|-.00000|-0.00000|    -0.00|
358067EE|  0.| 0.0|0.00|  0.0| 0.00|  0.00|0.00000| 0.00000|     0.00|
-358067EE| -0.|-0.0|-.00| -0.0|-0.00| -0.00|-.00000|-0.00000|    -0.00|
358068E9|  0.| 0.0|0.00|  0.0| 0.00|  0.00|0.00000| 0.00000|     0.00|
-358068E9| -0.|-0.0|-.00| -0.0|-0.00| -0.00|-.00000|-0.00000|    -0.00|
358069E4|  0.| 0.0|0.00|  0.0| 0.00|  0.00|0.00000| 0.00000|     0.00|
-358069E4| -0.|-0.0|-.00| -0.0|-0.00| -0.00|-.00000|-0.00000|    -0.00|
35806ADF|  0.| 0.0|0.00|  0.0| 0.00|  0.00|0.00000| 0.00000|     0.00|
-35806ADF| -0.|-0.0|-.00| -0.0|-0.00| -0.00|-.00000|-0.00000|    -0.00|
35806BDA|  0.| 0.0|0.00|  0.0| 0.00|  0.00|0.00000| 0.00000|     0.00|
-35806BDA| -0.|-0.0|-.00| -0.0|-0.00| -0.00|-.00000|-0.00000|    -0.00|
35806CD5|  0.| 0.0|0.00|  0.0| 0.00|  0.00|0.00000| 0.00000|     0.00|
-35806CD5| -0.|-0.0|-.00| -0.0|-0.00| -0.00|-.00000|-0.00000|    -0.00|
35806DD0|  0.| 0.0|0.00|  0.0| 0.00|  0.00|0.00000| 0.00000|     0.00|
-35806DD0| -0.|-0.0|-.00| -0.0|-0.00| -0.00|-.00000|-0.00000|    -0.00|
35806ECB|  0.| 0.0|0.00|  0.0| 0.00|  0.00|0.00000| 0.00000|     0.00|
-35806ECB| -0.|-0.0|-.00| -0.0|-0.00| -0.00|-.00000|-0.00000|    -0.00|
35806FC6|  0.| 0.0|0.00|  0.0| 0.00|  0.00|0.00000| 0.00000|     0.00|
-35806FC6| -0.|-0.0|-.00| -0.0|-0.00| -0.00|-.00000|-0.00000|    -0.00|
358070C1|  0.| 0.0|0.00|  0.0| 0.00|  0.00|0.00000| 0.00000|     0.00|
-358070C1| -0.|-0.0|-.00| -0.0|-0.00| -0.00|-.00000|-0.00000|    -0.00|
358071BC|  0.| 0.0|0.00|  0.0| 0.00|  0.00|0.00000| 0.00000|     0.00|
-358071BC| -0.|-0.0|-.00| -0.0|-0.00| -0.00|-.00000|-0.00000|    -0.00|
358072B7|  0.| 0.0|0.00|  0.0| 0.00|  0.00|0.00000| 0.00000|     0.00|
-358072B7| -0.|-0.0|-.00| -0.0|-0.00| -0.00|-.00000|-0.00000|    -0.00|
358073B2|  0.| 0.0|0.00|  0.0| 0.00|  0.00|0.00000| 0.00000|     0.00|
-358073B2| -0.|-0.0|-.00| -0.0|-0.00| -0.00|-.00000|-0.00000|    -0.00|
358074AD|  0.| 0.0|0.00|  0.0| 0.00|  0.00|0.00000| 0.00000|     0.00|
-358074AD| -0.|-0.0|-.00| -0.0|-0.00| -0.00|-.00000|-0.00000|    -0.00|
358075A8|  0.| 0.0|0.00|  0.0| 0.00|  0.00|0.00000| 0.00000|     0.00|
-358075A8| -0.|-0.0|-.00| -0.0|-0.00| -0.00|-.00000|-0.00000|    -0.00|
358076A3|  0.| 0.0|0.00|  0.0| 0.00|  0.00|0.00000| 0.00000|     0.00|
-358076A3| -0.|-0.0|-.00| -0.0|-0.00| -0.00|-.00000|-0.00000|    -0.00|
3580779E|  0.| 0.0|0.00|  0.0| 0.00|  0.00|0.00000| 0.00000|     0.00|
-3580779E| -0.|-0.0|-.00| -0.0|-0.00| -0.00|-.00000|-0.00000|    -0.00|
35807899|  0.| 0.0|0.00|  0.0| 0.00|  0.00|0.00000| 0.00000|     0.00|
-35807899| -0.|-0.0|-.00| -0.0|-0.00| -0.00|-.00000|-0.00000|    -0.00|
35807994|  0.| 0.0|0.00|  0.0| 0.00|  0.00|0.00000| 0.00000|     0.00|
-35807994| -0.|-0.0|-.00| -0.0|-0.00| -0.00|-.00000|-0.00000|    -0.00|
35807A8F|  0.| 0.0|0.00|  0.0| 0.00|  0.00|0.00000| 0.00000|     0.00|
-35807A8F| -0.|-0.0|-.00| -0.0|-0.00| -0.00|-.00000|-0.00000|    -0.00|
35807B8A|  0.| 0.0|0.00|  0.0| 0.00|  0.00|0.00000| 0.00000|     0.00|
-35807B8A| -0.|-0.0|-.00| -0.0|-0.00| -0.00|-.00000|-0.00000|    -0.00|
35807C85|  0.| 0.0|0.00|  0.0| 0.00|  0.00|0.00000| 0.00000|     0.00|
-35807C85| -0.|-0.0|-.00| -0.0|-0.00| -0.00|-.00000|-0.00000|    -0.00|
35807D80|  0.| 0.0|0.00|  0.0| 0.00|  0.00|0.00000| 0.00000|     0.00|
-35807D80| -0.|-0.0|-.00| -0.0|-0.00| -0.00|-.00000|-0.00000|    -0.00|
35807E7B|  0.| 0.0|0.00|  0.0| 0.00|  0.00|0.00000| 0.00000|     0.00|
-35807E7B| -0.|-0.0|-.00| -0.0|-0.00| -0.00|-.00000|-0.00000|    -0.00|
35807F76|  0.| 0.0|0.00|  0.0| 0.00|  0.00|0.00000| 0.00000|     0.00|
-35807F76| -0.|-0.0|-.00| -0.0|-0.00| -0.00|-.00000|-0.00000|    -0.00|
35808071|  0.| 0.0|0.00|  0.0| 0.00|  0.00|0.00000| 0.00000|     0.00|
-35808071| -0.|-0.0|-.00| -0.0|-0.00| -0.00|-.00000|-0.00000|    -0.00|
3580816C|  0.| 0.0|0.00|  0.0| 0.00|  0.00|0.00000| 0.00000|     0.00|
-3580816C| -0.|-0.0|-.00| -0.0|-0.00| -0.00|-.00000|-0.00000|    -0.00|
35808267|  0.| 0.0|0.00|  0.0| 0.00|  0.00|0.00000| 0.00000|     0.00|
-35808267| -0.|-0.0|-.00| -0.0|-0.00| -0.00|-.00000|-0.00000|    -0.00|
35808362|  0.| 0.0|0.00|  0.0| 0.00|  0.00|0.00000| 0.00000|     0.00|
-35808362| -0.|-0.0|-.00| -0.0|-0.00| -0.00|-.00000|-0.00000|    -0.00|
3580845D|  0.| 0.0|0.00|  0.0| 0.00|  0.00|0.00000| 0.00000|     0.00|
-3580845D| -0.|-0.0|-.00| -0.0|-0.00| -0.00|-.00000|-0.00000|    -0.00|
35808558|  0.| 0.0|0.00|  0.0| 0.00|  0.00|0.00000| 0.00000|     0.00|
-35808558| -0.|-0.0|-.00| -0.0|-0.00| -0.00|-.00000|-0.00000|    -0.00|
